date,company,symbol,polarity_company,subjectivity
2020-04-23,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,0.03199859336018562,0.9960507750511169
2020-05-05,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,-0.9657201170921326,0.7224625945091248
2020-05-06,Adani Enterprises Ltd.,ADANIENT,-0.96551913022995,0.9351515769958496
2020-05-06,Adani Enterprises Ltd.,ADANIENT,0.6212528944015503,0.7979643940925598
2020-05-07,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,-0.9680020809173584,0.8133319616317749
2020-05-08,SBI Life Insurance Company Ltd.,SBILIFE,-0.08580520749092102,0.8517604470252991
2020-05-11,SBI Life Insurance Company Ltd.,SBILIFE,0.9328299164772034,0.21786344051361084
2020-05-21,Bajaj Finserv Ltd.,BAJAJFINSV,-0.9696021676063538,0.49158793687820435
2020-05-21,LTIMindtree Ltd.,LTIM,0.9390450716018677,0.9366816282272339
2020-05-21,LTIMindtree Ltd.,LTIM,0.9344017505645752,0.4345691204071045
2020-05-22,LTIMindtree Ltd.,LTIM,0.9230310916900635,0.006184540223330259
2020-05-23,LTIMindtree Ltd.,LTIM,0.9373714923858643,0.4215370714664459
2020-05-25,Bajaj Finserv Ltd.,BAJAJFINSV,-0.965013325214386,0.8418484330177307
2020-05-26,Bajaj Finserv Ltd.,BAJAJFINSV,-0.965013325214386,0.8370630145072937
2020-05-26,Bajaj Finserv Ltd.,BAJAJFINSV,-0.9534056186676025,0.9495261907577515
2020-05-27,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.7766340374946594,0.7143657207489014
2020-06-01,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.36857935786247253,0.13159263134002686
2020-06-03,Adani Enterprises Ltd.,ADANIENT,-0.34497377276420593,0.6822827458381653
2020-06-04,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.9224146604537964,0.7844260334968567
2020-06-05,Tata Consumer Products Ltd.,TATACONSUM,-0.21440550684928894,0.2720748484134674
2020-06-06,Divi's Laboratories Ltd.,DIVISLAB,0.9289635419845581,0.9309934973716736
2020-06-09,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,-0.87932950258255,0.9886823892593384
2020-06-10,Divi's Laboratories Ltd.,DIVISLAB,0.5928736925125122,0.46325838565826416
2020-06-10,Divi's Laboratories Ltd.,DIVISLAB,0.9345551133155823,0.4022532105445862
2020-06-12,Tata Consumer Products Ltd.,TATACONSUM,-0.9448205828666687,0.9830668568611145
2020-06-13,Grasim Industries Ltd.,GRASIM,0.9269759058952332,0.9830353260040283
2020-06-14,Tata Consumer Products Ltd.,TATACONSUM,0.7239716649055481,0.9883096218109131
2020-06-15,Shriram Finance Ltd.,SHRIRAMFIN,-0.9619196057319641,0.6816298365592957
2020-06-15,Shriram Finance Ltd.,SHRIRAMFIN,-0.5405365228652954,0.7208766341209412
2020-06-15,Shriram Finance Ltd.,SHRIRAMFIN,-0.9082585573196411,0.7752363681793213
2020-06-16,Grasim Industries Ltd.,GRASIM,0.937153160572052,0.35024774074554443
2020-06-16,Grasim Industries Ltd.,GRASIM,0.9275635480880737,0.9720739126205444
2020-06-17,Grasim Industries Ltd.,GRASIM,0.7802008986473083,0.19056051969528198
2020-06-18,Power Grid Corporation of India Ltd.,POWERGRID,0.020984778180718422,0.3025481402873993
2020-06-18,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.8801004886627197,0.5026254653930664
2020-06-22,Bajaj Finserv Ltd.,BAJAJFINSV,0.5213638544082642,0.33332255482673645
2020-06-22,Power Grid Corporation of India Ltd.,POWERGRID,0.9186705946922302,0.1835441291332245
2020-06-22,Power Grid Corporation of India Ltd.,POWERGRID,0.9201782941818237,0.16922840476036072
2020-06-23,Power Grid Corporation of India Ltd.,POWERGRID,0.783534586429596,0.24842236936092377
2020-06-25,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,0.8947118520736694,0.8633581399917603
2020-06-30,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,-0.9489390850067139,0.05778844654560089
2020-07-02,Tata Consumer Products Ltd.,TATACONSUM,0.9333571195602417,0.24039460718631744
2020-07-06,Tata Consumer Products Ltd.,TATACONSUM,0.08667579293251038,0.7097432613372803
2020-07-06,Tata Consumer Products Ltd.,TATACONSUM,0.8534594774246216,0.34531065821647644
2020-07-13,SBI Life Insurance Company Ltd.,SBILIFE,0.24795514345169067,0.9843924045562744
2020-07-17,LTIMindtree Ltd.,LTIM,-0.9673972129821777,0.3938491642475128
2020-07-17,Bajaj Finance Ltd.,BAJFINANCE,0.938261091709137,0.853430986404419
2020-07-19,Divi's Laboratories Ltd.,DIVISLAB,-0.7539077401161194,0.546507716178894
2020-07-20,LTIMindtree Ltd.,LTIM,-0.9323734045028687,0.26424774527549744
2020-07-20,Britannia Industries Ltd.,BRITANNIA,0.9172890186309814,0.2891675531864166
2020-07-20,LTIMindtree Ltd.,LTIM,-0.9362304210662842,0.46312084794044495
2020-07-20,Britannia Industries Ltd.,BRITANNIA,0.8057994842529297,0.9118379354476929
2020-07-21,Britannia Industries Ltd.,BRITANNIA,0.9380842447280884,0.960621178150177
2020-07-21,Britannia Industries Ltd.,BRITANNIA,0.9409680366516113,0.4970974028110504
2020-07-21,HCL Technologies Ltd.,HCLTECH,-0.9664003252983093,0.4968971610069275
2020-07-21,Bajaj Finance Ltd.,BAJFINANCE,-0.9691009521484375,0.5790079236030579
2020-07-21,SBI Life Insurance Company Ltd.,SBILIFE,0.9027917385101318,0.05959903821349144
2020-07-21,Bajaj Finserv Ltd.,BAJAJFINSV,0.9158679246902466,0.4956498444080353
2020-07-21,Britannia Industries Ltd.,BRITANNIA,0.9337994456291199,0.07945846021175385
2020-07-22,Bajaj Finance Ltd.,BAJFINANCE,-0.9641921520233154,0.426159530878067
2020-07-22,Bajaj Finance Ltd.,BAJFINANCE,0.9403269290924072,0.12954983115196228
2020-07-22,HCL Technologies Ltd.,HCLTECH,0.9409337043762207,0.18867886066436768
2020-07-22,SBI Life Insurance Company Ltd.,SBILIFE,0.9367385506629944,0.08085594326257706
2020-07-22,Bajaj Finance Ltd.,BAJFINANCE,-0.9177312254905701,0.7815585136413574
2020-07-23,SBI Life Insurance Company Ltd.,SBILIFE,0.9267623424530029,0.5923453569412231
2020-07-23,Bajaj Finance Ltd.,BAJFINANCE,-0.96802818775177,0.21191030740737915
2020-07-23,Bajaj Finserv Ltd.,BAJAJFINSV,0.9367663264274597,0.19279614090919495
2020-07-24,Bajaj Finserv Ltd.,BAJAJFINSV,0.6526926755905151,0.9925138354301453
2020-07-24,Tata Consumer Products Ltd.,TATACONSUM,0.9305202960968018,0.15581148862838745
2020-07-25,Bajaj Finance Ltd.,BAJFINANCE,-0.3110366761684418,0.657378077507019
2020-07-26,ITC Ltd.,ITC,-0.9368612766265869,0.9668940305709839
2020-07-28,ITC Ltd.,ITC,0.3784954845905304,0.9726248383522034
2020-07-28,ITC Ltd.,ITC,0.8403538465499878,0.41485396027565
2020-07-28,ITC Ltd.,ITC,-0.9616473913192749,0.917829155921936
2020-07-28,ITC Ltd.,ITC,-0.9121444821357727,0.6770728230476379
2020-07-28,ITC Ltd.,ITC,-0.9472970962524414,0.9415672421455383
2020-07-28,Asian Paints Ltd.,ASIANPAINT,-0.3650532066822052,0.9889423847198486
2020-07-28,Bajaj Finance Ltd.,BAJFINANCE,0.8984734416007996,0.7219505906105042
2020-07-28,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,0.020537232980132103,0.9945909976959229
2020-07-29,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.6931004524230957,0.7491759657859802
2020-07-30,IndusInd Bank Ltd.,INDUSINDBK,0.4378538131713867,0.7446256875991821
2020-07-30,SBI Life Insurance Company Ltd.,SBILIFE,0.048911165446043015,0.34261637926101685
2020-07-30,IndusInd Bank Ltd.,INDUSINDBK,-0.9341074228286743,0.34978386759757996
2020-07-30,Nestle India Ltd.,NESTLEIND,-0.926410973072052,0.07735510170459747
2020-07-30,HDFC Life Insurance Company Ltd.,HDFCLIFE,-0.9647834897041321,0.8450602293014526
2020-07-30,IndusInd Bank Ltd.,INDUSINDBK,0.9285999536514282,0.0959029421210289
2020-07-30,Kotak Mahindra Bank Ltd.,KOTAKBANK,0.9052413702011108,0.9898352026939392
2020-07-30,IndusInd Bank Ltd.,INDUSINDBK,0.933066725730896,0.9680303335189819
2020-08-03,Nestle India Ltd.,NESTLEIND,-0.9587003588676453,0.9724785685539246
2020-08-03,Nestle India Ltd.,NESTLEIND,-0.8287224769592285,0.9962663054466248
2020-08-03,IndusInd Bank Ltd.,INDUSINDBK,-0.8233721256256104,0.192692369222641
2020-08-03,Nestle India Ltd.,NESTLEIND,0.8479151725769043,0.9403564929962158
2020-08-03,IndusInd Bank Ltd.,INDUSINDBK,0.812150776386261,0.9108607769012451
2020-08-03,IndusInd Bank Ltd.,INDUSINDBK,0.9241594672203064,0.603908896446228
2020-08-04,Hindalco Industries Ltd.,HINDALCO,0.9351018071174622,0.9765071868896484
2020-08-04,Asian Paints Ltd.,ASIANPAINT,0.347561240196228,0.9551421999931335
2020-08-04,Tata Consumer Products Ltd.,TATACONSUM,0.931293785572052,0.9725574851036072
2020-08-06,Adani Enterprises Ltd.,ADANIENT,-0.9648103713989258,0.917326807975769
2020-08-07,Tata Consumer Products Ltd.,TATACONSUM,0.9437777996063232,0.7124735116958618
2020-08-08,HDFC Life Insurance Company Ltd.,HDFCLIFE,0.933516263961792,0.9645093679428101
2020-08-08,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,-0.9535196423530579,0.2958640456199646
2020-08-08,Tata Consumer Products Ltd.,TATACONSUM,0.9354235529899597,0.24627135694026947
2020-08-08,Divi's Laboratories Ltd.,DIVISLAB,0.9293034672737122,0.22623741626739502
2020-08-08,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,0.8724998235702515,0.6185675263404846
2020-08-08,IndusInd Bank Ltd.,INDUSINDBK,0.03565181791782379,0.5143627524375916
2020-08-09,Kotak Mahindra Bank Ltd.,KOTAKBANK,0.08860123157501221,0.3425063490867615
2020-08-09,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,-0.9584456086158752,0.5007869601249695
2020-08-09,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,-0.7921838760375977,0.27964913845062256
2020-08-10,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,-0.8093456625938416,0.6013484001159668
2020-08-10,Tata Consumer Products Ltd.,TATACONSUM,0.933831512928009,0.8762195706367493
2020-08-10,Divi's Laboratories Ltd.,DIVISLAB,-0.9431310892105103,0.7481197714805603
2020-08-11,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,0.7734694480895996,0.9470343589782715
2020-08-11,ITC Ltd.,ITC,0.6107736229896545,0.42950108647346497
2020-08-11,Divi's Laboratories Ltd.,DIVISLAB,0.9310872554779053,0.864910364151001
2020-08-11,Divi's Laboratories Ltd.,DIVISLAB,0.8503379225730896,0.937138020992279
2020-08-12,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,-0.9681663513183594,0.17235228419303894
2020-08-12,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,-0.9683321118354797,0.13536103069782257
2020-08-12,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,-0.9678919911384583,0.6536904573440552
2020-08-12,Power Grid Corporation of India Ltd.,POWERGRID,0.7562226057052612,0.4549786150455475
2020-08-12,Titan Company Ltd.,TITAN,-0.9674851894378662,0.9844623804092407
2020-08-12,ITC Ltd.,ITC,0.2161773145198822,0.8152780532836914
2020-08-12,Britannia Industries Ltd.,BRITANNIA,0.2161773145198822,0.8152780532836914
2020-08-13,Titan Company Ltd.,TITAN,-0.9662700295448303,0.4618041515350342
2020-08-13,Power Grid Corporation of India Ltd.,POWERGRID,-0.9430609345436096,0.8456225395202637
2020-08-13,Grasim Industries Ltd.,GRASIM,-0.9675029516220093,0.8228693008422852
2020-08-13,Shriram Finance Ltd.,SHRIRAMFIN,-0.9687051177024841,0.9087103605270386
2020-08-14,Hindalco Industries Ltd.,HINDALCO,-0.9687100052833557,0.9570403695106506
2020-08-14,Hindalco Industries Ltd.,HINDALCO,-0.9601730108261108,0.41665777564048767
2020-08-14,Hindalco Industries Ltd.,HINDALCO,0.8584961891174316,0.9935638308525085
2020-08-16,Grasim Industries Ltd.,GRASIM,-0.960960865020752,0.5899484157562256
2020-08-16,Grasim Industries Ltd.,GRASIM,-0.9629548192024231,0.8085777163505554
2020-08-16,Shriram Finance Ltd.,SHRIRAMFIN,0.9282456040382385,0.6123804450035095
2020-08-16,Shriram Finance Ltd.,SHRIRAMFIN,0.9124680161476135,0.29522275924682617
2020-08-16,Hindalco Industries Ltd.,HINDALCO,-0.9476402997970581,0.993747353553772
2020-08-17,Britannia Industries Ltd.,BRITANNIA,0.07937079668045044,0.7192331552505493
2020-08-17,Eicher Motors Ltd.,EICHERMOT,-0.7684944868087769,0.8132324814796448
2020-08-17,Grasim Industries Ltd.,GRASIM,-0.9655129909515381,0.11832430213689804
2020-08-17,Shriram Finance Ltd.,SHRIRAMFIN,0.7648559808731079,0.9818257093429565
2020-08-17,Eicher Motors Ltd.,EICHERMOT,-0.9662055373191833,0.7005922794342041
2020-08-18,Eicher Motors Ltd.,EICHERMOT,-0.6487043499946594,0.8188908100128174
2020-08-18,Shriram Finance Ltd.,SHRIRAMFIN,0.9176575541496277,0.9803195595741272
2020-08-18,Tata Steel Ltd.,TATASTEEL,-0.9677225947380066,0.6950711607933044
2020-08-18,Hindalco Industries Ltd.,HINDALCO,0.938934326171875,0.309819757938385
2020-08-18,Tata Steel Ltd.,TATASTEEL,-0.9432917237281799,0.3129327595233917
2020-08-18,Tata Steel Ltd.,TATASTEEL,-0.9657474160194397,0.9557353854179382
2020-08-19,Hindalco Industries Ltd.,HINDALCO,0.9276185035705566,0.22028641402721405
2020-08-19,Tata Steel Ltd.,TATASTEEL,-0.9132112860679626,0.5541775822639465
2020-08-19,HDFC Life Insurance Company Ltd.,HDFCLIFE,0.29689741134643555,0.7347045540809631
2020-08-20,Titan Company Ltd.,TITAN,0.6772408485412598,0.9907500147819519
2020-08-20,Eicher Motors Ltd.,EICHERMOT,0.9081099629402161,0.641898512840271
2020-08-20,Hindalco Industries Ltd.,HINDALCO,-0.03187495470046997,0.21080663800239563
2020-08-20,Hindalco Industries Ltd.,HINDALCO,0.784288227558136,0.06375807523727417
2020-08-20,Tata Steel Ltd.,TATASTEEL,-0.8538373112678528,0.992152988910675
2020-08-21,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,0.4259077310562134,0.9975709319114685
2020-08-23,HDFC Life Insurance Company Ltd.,HDFCLIFE,0.9209454655647278,0.9887745380401611
2020-08-23,Tata Consumer Products Ltd.,TATACONSUM,0.928077757358551,0.45437583327293396
2020-08-24,Tata Steel Ltd.,TATASTEEL,-0.9102217555046082,0.9775135517120361
2020-08-25,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,0.6305684447288513,0.9824764728546143
2020-08-25,Adani Enterprises Ltd.,ADANIENT,-0.7622848153114319,0.7614937424659729
2020-08-25,Eicher Motors Ltd.,EICHERMOT,-0.0013698823750019073,0.292279988527298
2020-08-26,HCL Technologies Ltd.,HCLTECH,0.43173205852508545,0.8340646028518677
2020-08-27,HCL Technologies Ltd.,HCLTECH,0.4188421964645386,0.9976699948310852
2020-08-28,Divi's Laboratories Ltd.,DIVISLAB,0.8431226015090942,0.9910877346992493
2020-08-29,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.18776826560497284,0.16068539023399353
2020-08-31,Eicher Motors Ltd.,EICHERMOT,0.6722190976142883,0.9431845545768738
2020-09-01,Tata Steel Ltd.,TATASTEEL,-0.9574511051177979,0.9965580105781555
2020-09-02,SBI Life Insurance Company Ltd.,SBILIFE,0.6801487803459167,0.9474580883979797
2020-09-03,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,0.14686810970306396,0.5910531878471375
2020-09-07,ITC Ltd.,ITC,0.9153626561164856,0.9949158430099487
2020-09-07,HCL Technologies Ltd.,HCLTECH,0.8384360074996948,0.06601092964410782
2020-09-07,Asian Paints Ltd.,ASIANPAINT,0.8960512280464172,0.919282078742981
2020-09-08,Asian Paints Ltd.,ASIANPAINT,0.9089316725730896,0.015735995024442673
2020-09-08,HCL Technologies Ltd.,HCLTECH,0.37055501341819763,0.9900139570236206
2020-09-09,Asian Paints Ltd.,ASIANPAINT,-0.919252872467041,0.9815928339958191
2020-09-09,JSW Steel Ltd.,JSWSTEEL,0.9310947060585022,0.1185794472694397
2020-09-09,Nestle India Ltd.,NESTLEIND,0.7054764628410339,0.0770387351512909
2020-09-10,Eicher Motors Ltd.,EICHERMOT,0.3853244483470917,0.9908785223960876
2020-09-11,HDFC Life Insurance Company Ltd.,HDFCLIFE,-0.912115752696991,0.7030709981918335
2020-09-13,Tata Steel Ltd.,TATASTEEL,-0.9667388796806335,0.2805532217025757
2020-09-14,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS,-0.25733768939971924,0.9637770056724548
2020-09-14,Tata Steel Ltd.,TATASTEEL,0.9240017533302307,0.1009148582816124
2020-09-16,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,-0.14704152941703796,0.0152433505281806
2020-09-18,Power Grid Corporation of India Ltd.,POWERGRID,0.5954115986824036,0.9505205154418945
2020-09-21,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,0.6904321908950806,0.8571311235427856
2020-09-21,HCL Technologies Ltd.,HCLTECH,0.11912582814693451,0.9845970273017883
2020-09-21,SBI Life Insurance Company Ltd.,SBILIFE,0.8100411295890808,0.11478480696678162
2020-09-22,Hindustan Unilever Ltd.,HINDUNILVR,-0.6353247165679932,0.5532004237174988
2020-09-22,HCL Technologies Ltd.,HCLTECH,0.9409561157226562,0.2862098515033722
2020-09-22,HCL Technologies Ltd.,HCLTECH,0.04771043360233307,0.8697299361228943
2020-09-22,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,0.9040846824645996,0.9924402236938477
2020-09-23,Titan Company Ltd.,TITAN,-0.8162455558776855,0.8833861947059631
2020-09-24,Britannia Industries Ltd.,BRITANNIA,0.9360874891281128,0.9805787205696106
2020-09-24,Power Grid Corporation of India Ltd.,POWERGRID,0.6901268362998962,0.9583936929702759
2020-09-24,Eicher Motors Ltd.,EICHERMOT,-0.9323840141296387,0.9461453557014465
2020-09-25,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,-0.9049071073532104,0.8243827223777771
2020-09-25,Cipla Ltd.,CIPLA,0.7234517931938171,0.8424696922302246
2020-09-27,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,-0.5528404712677002,0.9884412288665771
2020-09-28,Tech Mahindra Ltd.,TECHM,0.8537423610687256,0.9961434602737427
2020-09-28,Nestle India Ltd.,NESTLEIND,-0.952517032623291,0.4122198820114136
2020-09-29,SBI Life Insurance Company Ltd.,SBILIFE,0.4157599210739136,0.9881122708320618
2020-09-29,Tata Steel Ltd.,TATASTEEL,-0.887981116771698,0.9956749081611633
2020-09-30,IndusInd Bank Ltd.,INDUSINDBK,0.7384962439537048,0.6665143370628357
2020-10-01,Hindustan Unilever Ltd.,HINDUNILVR,0.6975204348564148,0.9383772015571594
2020-10-05,Titan Company Ltd.,TITAN,0.8682968616485596,0.4553377628326416
2020-10-05,Britannia Industries Ltd.,BRITANNIA,0.5839958190917969,0.562525749206543
2020-10-06,Tech Mahindra Ltd.,TECHM,-0.018897639587521553,0.6224815845489502
2020-10-06,Britannia Industries Ltd.,BRITANNIA,-0.9512322545051575,0.09211932867765427
2020-10-06,Dr. Reddy's Laboratories Ltd.,DRREDDY,0.4421391785144806,0.9346837401390076
2020-10-07,Bajaj Finance Ltd.,BAJFINANCE,-0.7282073497772217,0.9762678742408752
2020-10-07,Titan Company Ltd.,TITAN,-0.1697007715702057,0.982722282409668
2020-10-07,Titan Company Ltd.,TITAN,0.9395042061805725,0.6829968094825745
2020-10-07,Tata Consultancy Services Ltd.,TCS,0.8994674682617188,0.1042037308216095
2020-10-07,Tata Consultancy Services Ltd.,TCS,0.12974420189857483,0.9852262139320374
2020-10-07,ITC Ltd.,ITC,0.7953352332115173,0.9829692840576172
2020-10-07,Tata Consultancy Services Ltd.,TCS,0.9191258549690247,0.742186963558197
2020-10-07,Tata Consultancy Services Ltd.,TCS,0.9219275712966919,0.11318294703960419
2020-10-07,Tata Consultancy Services Ltd.,TCS,0.79993736743927,0.974042534828186
2020-10-08,Tata Consultancy Services Ltd.,TCS,0.9360837936401367,0.629500687122345
2020-10-08,Tata Consultancy Services Ltd.,TCS,0.8525362610816956,0.9593100547790527
2020-10-08,Tata Consultancy Services Ltd.,TCS,0.9259109497070312,0.9030656814575195
2020-10-08,HDFC Life Insurance Company Ltd.,HDFCLIFE,-0.8506171107292175,0.6484671235084534
2020-10-08,Tata Consultancy Services Ltd.,TCS,0.9037111401557922,0.9690436720848083
2020-10-08,Tata Consultancy Services Ltd.,TCS,0.9071169495582581,0.9867406487464905
2020-10-08,Titan Company Ltd.,TITAN,0.9236891269683838,0.9633557200431824
2020-10-08,Tata Consultancy Services Ltd.,TCS,0.11966532468795776,0.43416687846183777
2020-10-09,JSW Steel Ltd.,JSWSTEEL,0.9312523603439331,0.8382183313369751
2020-10-09,Tata Steel Ltd.,TATASTEEL,0.9312523603439331,0.8382183313369751
2020-10-09,Tata Consultancy Services Ltd.,TCS,0.9135578274726868,0.07369595766067505
2020-10-09,Hindustan Unilever Ltd.,HINDUNILVR,0.02701500803232193,0.9754084348678589
2020-10-09,Titan Company Ltd.,TITAN,0.9370194673538208,0.10784661769866943
2020-10-10,Nestle India Ltd.,NESTLEIND,0.9286994934082031,0.2723786532878876
2020-10-10,Britannia Industries Ltd.,BRITANNIA,0.9295240044593811,0.14906175434589386
2020-10-10,Mahindra & Mahindra Ltd.,M&M,0.5654947757720947,0.13377252221107483
2020-10-11,Sun Pharmaceutical Industries Ltd.,SUNPHARMA,-0.9253470301628113,0.982297420501709
2020-10-11,Shriram Finance Ltd.,SHRIRAMFIN,0.8489350080490112,0.9855951070785522
2020-10-12,Grasim Industries Ltd.,GRASIM,0.3746277391910553,0.8781949877738953
2020-10-12,Wipro Ltd.,WIPRO,0.9335921406745911,0.9921182990074158
2020-10-12,Eicher Motors Ltd.,EICHERMOT,0.11044034361839294,0.9581670761108398
2020-10-12,HCL Technologies Ltd.,HCLTECH,-0.9403167963027954,0.15113703906536102
2020-10-12,Bharti Airtel Ltd.,BHARTIARTL,0.9319582581520081,0.7466250061988831
2020-10-12,Bharti Airtel Ltd.,BHARTIARTL,0.9314695596694946,0.920142412185669
2020-10-13,Tata Steel Ltd.,TATASTEEL,0.6796213388442993,0.994034469127655
2020-10-13,Mahindra & Mahindra Ltd.,M&M,0.8899961709976196,0.9945145845413208
2020-10-13,Cipla Ltd.,CIPLA,0.5728871822357178,0.9783638119697571
2020-10-13,Wipro Ltd.,WIPRO,0.9330780506134033,0.2343876212835312
2020-10-13,Wipro Ltd.,WIPRO,0.0340409055352211,0.9869208335876465
2020-10-13,Tata Consultancy Services Ltd.,TCS,0.08319345861673355,0.3167799413204193
2020-10-14,Wipro Ltd.,WIPRO,0.9416033625602722,0.9152502417564392
2020-10-14,Wipro Ltd.,WIPRO,0.9358205795288086,0.9219598770141602
2020-10-14,Tata Consumer Products Ltd.,TATACONSUM,0.8890008330345154,0.44186726212501526
2020-10-14,Wipro Ltd.,WIPRO,0.9417353272438049,0.3256637454032898
2020-10-14,Wipro Ltd.,WIPRO,0.8738965392112732,0.4096614420413971
2020-10-14,Cipla Ltd.,CIPLA,-0.9607993364334106,0.9325831532478333
2020-10-14,Wipro Ltd.,WIPRO,0.9418630599975586,0.8924986124038696
2020-10-14,Wipro Ltd.,WIPRO,0.9276823401451111,0.9113485813140869
2020-10-14,Wipro Ltd.,WIPRO,0.9427429437637329,0.9665369391441345
2020-10-14,UltraTech Cement Ltd.,ULTRACEMCO,0.9295198321342468,0.27617424726486206
2020-10-14,ITC Ltd.,ITC,0.39909493923187256,0.9964562058448792
2020-10-14,Hindustan Unilever Ltd.,HINDUNILVR,0.9342074990272522,0.0661185160279274
2020-10-14,ITC Ltd.,ITC,-0.8868123292922974,0.11721310019493103
2020-10-14,Tata Consultancy Services Ltd.,TCS,-0.23486173152923584,0.9722365736961365
2020-10-14,Tata Consultancy Services Ltd.,TCS,0.90819251537323,0.9788765907287598
2020-10-14,Titan Company Ltd.,TITAN,0.9226324558258057,0.6819003224372864
2020-10-15,UltraTech Cement Ltd.,ULTRACEMCO,-0.05533519387245178,0.5148716568946838
2020-10-15,Infosys Ltd.,INFY,0.9329557418823242,0.40647971630096436
2020-10-15,Infosys Ltd.,INFY,0.9173852801322937,0.13821640610694885
2020-10-15,Infosys Ltd.,INFY,0.919266939163208,0.11263319849967957
2020-10-15,Infosys Ltd.,INFY,0.9367986917495728,0.6238269805908203
2020-10-15,Infosys Ltd.,INFY,0.9380719065666199,0.3106657862663269
2020-10-15,Infosys Ltd.,INFY,0.9360719919204712,0.8331552743911743
2020-10-15,Infosys Ltd.,INFY,0.939514696598053,0.7828899621963501
2020-10-15,Infosys Ltd.,INFY,-0.31231606006622314,0.39764735102653503
2020-10-15,Hindustan Unilever Ltd.,HINDUNILVR,0.04719620198011398,0.9901138544082642
2020-10-15,Asian Paints Ltd.,ASIANPAINT,-0.9337030649185181,0.9556682109832764
2020-10-16,Cipla Ltd.,CIPLA,-0.09212197363376617,0.9831826686859131
