date,polarity_market
2020-01-02,0.2898584306240082
2020-01-02,0.7753469944000244
2020-01-02,-0.008343406021595001
2020-01-02,0.7721027731895447
2020-01-02,0.6763886213302612
2020-01-02,-0.9350453019142151
2020-01-02,0.04480215534567833
2020-01-02,0.9100406169891357
2020-01-02,0.9031115770339966
2020-01-02,-0.3522803485393524
2020-01-02,0.06564942002296448
2020-01-02,-0.646105170249939
2020-01-02,-0.8919451236724854
2020-01-02,0.07589497417211533
2020-01-02,0.1335955262184143
2020-01-02,0.273060142993927
2020-01-02,0.2659258544445038
2020-01-02,-0.01633341610431671
2020-01-02,0.050960004329681396
2020-01-02,-0.3547731041908264
2020-01-02,0.8251891136169434
2020-01-02,0.5681219100952148
2020-01-02,0.20677457749843597
2020-01-02,0.8653704524040222
2020-01-02,-0.9257727861404419
2020-01-02,0.022049998864531517
2020-01-02,0.8316534757614136
2020-01-02,0.8569924831390381
2020-01-02,0.10424439609050751
2020-01-02,0.01850256323814392
2020-01-02,-0.36855652928352356
2020-01-02,0.42871034145355225
2020-01-02,0.03538946807384491
2020-01-02,0.910476565361023
2020-01-02,0.014333035796880722
2020-01-02,-0.9568356871604919
2020-01-02,0.902305543422699
2020-01-02,0.8921554684638977
2020-01-02,-0.5380724668502808
2020-01-02,0.7960551977157593
2020-01-02,0.0932452604174614
2020-01-02,0.9025174975395203
2020-01-02,0.2488679736852646
2020-01-02,-0.21281997859477997
2020-01-02,-0.36855730414390564
2020-01-02,0.031583141535520554
2020-01-02,0.5931974053382874
2020-01-02,0.18473686277866364
2020-01-02,0.0874265730381012
2020-01-02,0.8718463778495789
2020-01-02,0.6511015892028809
2020-01-02,0.20664609968662262
2020-01-02,0.8824900388717651
2020-01-02,0.016165433451533318
2020-01-02,-0.041985608637332916
2020-01-02,0.012744352221488953
2020-01-02,-0.9006556868553162
2020-01-02,0.7374152541160583
2020-01-02,0.03127453848719597
2020-01-02,0.13304299116134644
2020-01-02,0.06886773556470871
2020-01-02,0.4439103603363037
2020-01-02,0.07943276315927505
2020-01-02,-0.5136494636535645
2020-01-02,0.10456027090549469
2020-01-02,0.42357560992240906
2020-01-02,0.5339850187301636
2020-01-02,0.15050019323825836
2020-01-02,0.8933677673339844
2020-01-02,0.8744487166404724
2020-01-02,0.05458107963204384
2020-01-02,-0.0029526688158512115
2020-01-02,-0.3777771592140198
2020-01-02,0.08694599568843842
2020-01-02,0.9027775526046753
2020-01-02,-0.644381046295166
2020-01-02,-0.4504488706588745
2020-01-02,0.9068801999092102
2020-01-02,-0.9449183940887451
2020-01-02,-0.7693583965301514
2020-01-02,0.017195813357830048
2020-01-02,0.8377780914306641
2020-01-02,0.058535054326057434
2020-01-02,0.8547005653381348
2020-01-02,0.04822583496570587
2020-01-02,0.7483058571815491
2020-01-02,0.024251094087958336
2020-01-02,0.2718043327331543
2020-01-02,0.3898029327392578
2020-01-03,-0.9583130478858948
2020-01-03,0.0918845683336258
2020-01-03,0.7020543813705444
2020-01-03,0.017164219170808792
2020-01-03,-0.931443452835083
2020-01-03,-0.6739707589149475
2020-01-03,-0.7606072425842285
2020-01-03,0.8835227489471436
2020-01-03,-0.022802717983722687
2020-01-03,0.05486345291137695
2020-01-03,-0.9568997025489807
2020-01-03,0.020494461059570312
2020-01-03,0.8787436485290527
2020-01-03,0.14052876830101013
2020-01-03,0.11266791820526123
2020-01-03,-0.009403090924024582
2020-01-03,-0.9623504877090454
2020-01-03,-0.7552384734153748
2020-01-03,0.5287909507751465
2020-01-03,0.9028366804122925
2020-01-03,-0.9048635363578796
2020-01-03,0.7746846675872803
2020-01-03,0.8169776201248169
2020-01-03,0.307343065738678
2020-01-03,0.2254229187965393
2020-01-03,0.8851874470710754
2020-01-03,0.03052777424454689
2020-01-03,0.9111667275428772
2020-01-03,-0.44747206568717957
2020-01-03,0.6832325458526611
2020-01-03,0.0822162926197052
2020-01-03,0.018061259761452675
2020-01-03,-0.73456209897995
2020-01-03,0.12881878018379211
2020-01-03,-0.8629423975944519
2020-01-03,-0.2588866949081421
2020-01-03,0.9024535417556763
2020-01-03,0.12592476606369019
2020-01-03,0.6522731781005859
2020-01-03,0.21040856838226318
2020-01-03,0.0611250102519989
2020-01-03,0.9345276355743408
2020-01-03,-0.5062914490699768
2020-01-03,0.5153893232345581
2020-01-03,0.06867501884698868
2020-01-03,0.0016131885349750519
2020-01-03,0.8192054629325867
2020-01-03,-0.2534789443016052
2020-01-03,0.5355753898620605
2020-01-03,0.16071206331253052
2020-01-03,0.9337891340255737
2020-01-03,0.8434458374977112
2020-01-03,0.06594681739807129
2020-01-03,0.9160740375518799
2020-01-03,-0.47431257367134094
2020-01-03,0.005710592493414879
2020-01-03,-0.954433262348175
2020-01-03,-0.38454389572143555
2020-01-03,-0.1471806764602661
2020-01-03,0.06839245557785034
2020-01-03,0.8965248465538025
2020-01-03,-0.3174363970756531
2020-01-03,0.04508982226252556
2020-01-03,0.16555197536945343
2020-01-03,0.025784049183130264
2020-01-03,-0.8249372839927673
2020-01-03,-0.9453178644180298
2020-01-03,0.13345342874526978
2020-01-03,0.9276006817817688
2020-01-03,0.20663946866989136
2020-01-03,0.26849856972694397
2020-01-03,0.8298899531364441
2020-01-03,0.14212378859519958
2020-01-03,0.15036338567733765
2020-01-03,0.06646694242954254
2020-01-03,-0.959770143032074
2020-01-03,-0.10955063998699188
2020-01-03,0.8682417273521423
2020-01-03,0.847632646560669
2020-01-03,-0.5291836857795715
2020-01-03,0.244628444314003
2020-01-03,0.06901275366544724
2020-01-03,0.01861993782222271
2020-01-03,-0.9570989012718201
2020-01-03,0.056141383945941925
2020-01-03,-0.8047146797180176
2020-01-03,-0.9222169518470764
2020-01-03,0.9205735325813293
2020-01-03,0.652031421661377
2020-01-03,-0.04472361132502556
2020-01-03,0.39338046312332153
2020-01-03,-0.3653395175933838
2020-01-03,-0.06070667505264282
2020-01-03,0.9055349826812744
2020-01-03,0.7695416808128357
2020-01-03,0.3136306405067444
2020-01-03,0.4861448407173157
2020-01-03,0.10147705674171448
2020-01-03,0.11323544383049011
2020-01-03,0.06139412522315979
2020-01-03,-0.8634656667709351
2020-01-03,-0.2566699683666229
2020-01-03,-0.33585089445114136
2020-01-03,0.22542311251163483
2020-01-03,0.17593924701213837
2020-01-03,0.14874379336833954
2020-01-03,0.021980954334139824
2020-01-03,0.8424552083015442
2020-01-03,0.059619419276714325
2020-01-03,-0.6312384009361267
2020-01-03,-0.9605661630630493
2020-01-03,-0.9468923807144165
2020-01-03,0.24326595664024353
2020-01-03,-0.07310623675584793
2020-01-03,0.9066586494445801
2020-01-03,0.6984817981719971
2020-01-03,0.8590101003646851
2020-01-03,0.06433558464050293
2020-01-03,0.3837732970714569
2020-01-04,0.05668139085173607
2020-01-04,0.6910694241523743
2020-01-04,-0.007379021495580673
2020-01-04,0.06781449913978577
2020-01-04,0.8341181874275208
2020-01-04,0.03056528978049755
2020-01-04,-0.8043367266654968
2020-01-04,0.24449893832206726
2020-01-04,-0.5362674593925476
2020-01-04,0.13028326630592346
2020-01-04,0.9117066860198975
2020-01-04,-0.1888609528541565
2020-01-04,0.3853640854358673
2020-01-04,0.2324974536895752
2020-01-04,0.03842209279537201
2020-01-04,0.6616352796554565
2020-01-04,0.5567718148231506
2020-01-04,0.33918413519859314
2020-01-04,0.20123670995235443
2020-01-04,0.9156502485275269
2020-01-04,0.8564267158508301
2020-01-04,-0.8815327882766724
2020-01-04,-0.5410202741622925
2020-01-04,-0.4562217891216278
2020-01-04,-0.6612684726715088
2020-01-04,0.8245938420295715
2020-01-04,-0.0981786847114563
2020-01-04,-0.032755956053733826
2020-01-04,0.11897100508213043
2020-01-04,-0.06181060150265694
2020-01-04,0.00504789873957634
2020-01-04,-0.10595802962779999
2020-01-04,0.01312011107802391
2020-01-04,0.185336634516716
2020-01-04,0.8760213851928711
2020-01-04,0.008165482431650162
2020-01-04,-0.8331748247146606
2020-01-04,0.08653174340724945
2020-01-04,0.7062684297561646
2020-01-04,-0.004299793392419815
2020-01-04,-0.8642888069152832
2020-01-04,0.13349972665309906
2020-01-04,0.010378863662481308
2020-01-04,0.06725761294364929
2020-01-04,0.14341531693935394
2020-01-04,0.05359963700175285
2020-01-04,0.04475931450724602
2020-01-04,0.3026340901851654
2020-01-04,-0.007945286110043526
2020-01-04,-0.947953462600708
2020-01-04,-0.8374326229095459
2020-01-04,-0.8724138736724854
2020-01-04,0.10180399566888809
2020-01-04,0.4142109751701355
2020-01-05,0.11554837226867676
2020-01-05,0.92768394947052
2020-01-05,-0.8969513773918152
2020-01-05,-0.14899705350399017
2020-01-05,0.5643829107284546
2020-01-05,0.14677250385284424
2020-01-05,0.4271605610847473
2020-01-05,0.14545844495296478
2020-01-05,0.7065687775611877
2020-01-05,-0.0010663047432899475
2020-01-05,-0.4228028655052185
2020-01-05,0.2592722475528717
2020-01-05,0.11845971643924713
2020-01-05,0.8821563720703125
2020-01-05,0.39657971262931824
2020-01-05,-0.015134930610656738
2020-01-05,-0.14176148176193237
2020-01-05,0.1274600327014923
2020-01-05,0.8860108256340027
2020-01-05,0.9284176230430603
2020-01-05,0.8632558584213257
2020-01-05,0.06303314864635468
2020-01-05,0.22777722775936127
2020-01-05,0.07863407582044601
2020-01-05,0.02228463813662529
2020-01-05,-0.8744324445724487
2020-01-05,-0.018408339470624924
2020-01-05,0.08621544390916824
2020-01-05,-0.9115949273109436
2020-01-05,0.9198553562164307
2020-01-05,0.12311603873968124
2020-01-05,-0.0768495574593544
2020-01-05,-0.4171198010444641
2020-01-05,0.9036214351654053
2020-01-05,0.07544264197349548
2020-01-05,0.2056245654821396
2020-01-05,-0.016182363033294678
2020-01-05,-0.781585156917572
2020-01-05,0.39394301176071167
2020-01-05,0.09882016479969025
2020-01-05,0.12400257587432861
2020-01-05,-0.9283239841461182
2020-01-05,-0.013935834169387817
2020-01-05,0.8620389103889465
2020-01-05,0.4459259510040283
2020-01-05,0.26946723461151123
2020-01-05,0.13630273938179016
2020-01-05,0.24165937304496765
2020-01-05,0.12321510910987854
2020-01-05,0.01690344512462616
2020-01-05,-0.37243199348449707
2020-01-06,-0.9230951070785522
2020-01-06,0.017726091668009758
2020-01-06,-0.009957283735275269
2020-01-06,-0.9335487484931946
2020-01-06,-0.6994537115097046
2020-01-06,-0.9448668360710144
2020-01-06,0.6224785447120667
2020-01-06,0.4280950129032135
2020-01-06,0.9391535520553589
2020-01-06,-0.9360113143920898
2020-01-06,-0.6139108538627625
2020-01-06,-0.17244845628738403
2020-01-06,0.9290127158164978
2020-01-06,0.6528257131576538
2020-01-06,0.0635024830698967
2020-01-06,0.1406715363264084
2020-01-06,0.06994093209505081
2020-01-06,0.027963589876890182
2020-01-06,0.2742479145526886
2020-01-06,0.8472819328308105
2020-01-06,0.029339080676436424
2020-01-06,-0.18137353658676147
2020-01-06,0.12682873010635376
2020-01-06,-0.9582986831665039
2020-01-06,0.13097457587718964
2020-01-06,0.0054330974817276
2020-01-06,0.04143993929028511
2020-01-06,-0.6295914649963379
2020-01-06,0.9040566682815552
2020-01-06,-0.30080145597457886
2020-01-06,-0.9237412214279175
2020-01-06,0.31636232137680054
2020-01-06,-0.843483567237854
2020-01-06,-0.8503431677818298
2020-01-06,-0.9467220306396484
2020-01-06,-0.053857021033763885
2020-01-06,-0.8880273103713989
2020-01-06,0.026459459215402603
2020-01-06,-0.8188735246658325
2020-01-06,-0.06479701399803162
2020-01-06,0.6042518615722656
2020-01-06,0.6898826360702515
2020-01-06,0.13316616415977478
2020-01-06,0.005269693210721016
2020-01-06,-0.24460279941558838
2020-01-06,0.12114033848047256
2020-01-06,0.2740597426891327
2020-01-06,-0.9043968319892883
2020-01-06,-0.9313942790031433
2020-01-06,0.01349361427128315
2020-01-06,-0.9499676823616028
2020-01-06,0.8954575657844543
2020-01-06,0.9089488387107849
2020-01-06,-0.09568953514099121
2020-01-06,-0.01568332500755787
2020-01-06,0.020198749378323555
2020-01-06,0.06497588008642197
2020-01-06,0.02871520072221756
2020-01-06,0.032876938581466675
2020-01-06,-0.53220534324646
2020-01-06,0.047136496752500534
2020-01-06,-0.9313867688179016
2020-01-06,0.8820955753326416
2020-01-06,0.9234607815742493
2020-01-06,0.8569822907447815
2020-01-06,-0.3681703805923462
2020-01-06,0.04528883099555969
2020-01-06,-0.4692644476890564
2020-01-06,0.01767537370324135
2020-01-06,0.1803867220878601
2020-01-06,0.0016633905470371246
2020-01-06,0.011941447854042053
2020-01-06,0.9086964726448059
2020-01-06,-0.11174026876688004
2020-01-06,-0.24567461013793945
2020-01-06,-0.8201259970664978
2020-01-06,-0.9579390287399292
2020-01-06,0.002210935577750206
2020-01-06,0.30274492502212524
2020-01-06,0.12235015630722046
2020-01-06,0.843990683555603
2020-01-06,0.9341681599617004
2020-01-06,-0.008120827376842499
2020-01-06,0.019463440403342247
2020-01-06,0.5472863912582397
2020-01-06,0.03318720683455467
2020-01-06,0.1701444387435913
2020-01-06,0.0628904178738594
2020-01-06,-0.9594786763191223
2020-01-06,0.2047674059867859
2020-01-06,0.7396183609962463
2020-01-06,0.561667263507843
2020-01-06,0.10787224769592285
2020-01-06,0.9155785441398621
2020-01-06,0.087070532143116
2020-01-06,0.09240070730447769
2020-01-06,-0.953335165977478
2020-01-06,-0.8558778762817383
2020-01-06,0.25114959478378296
2020-01-06,0.027941301465034485
2020-01-06,0.062268346548080444
2020-01-06,0.017919030040502548
2020-01-06,0.8851286172866821
2020-01-06,0.3096407353878021
2020-01-06,0.03738009184598923
2020-01-06,0.05364368483424187
2020-01-06,-0.013486135751008987
2020-01-06,0.06643249094486237
2020-01-06,0.06530983746051788
2020-01-06,0.012875547632575035
2020-01-06,0.0975879430770874
2020-01-06,-0.7764419913291931
2020-01-06,0.03678634762763977
2020-01-06,0.020906150341033936
2020-01-06,0.08365782350301743
2020-01-06,-0.9293608665466309
2020-01-06,0.18798261880874634
2020-01-06,0.07580876350402832
2020-01-06,-0.013162840157747269
2020-01-06,0.06203902140259743
2020-01-06,0.18177272379398346
2020-01-06,0.16307096183300018
2020-01-06,0.4203077554702759
2020-01-06,0.6064105033874512
2020-01-06,0.049038056284189224
2020-01-06,0.06565216928720474
2020-01-06,-0.15438473224639893
2020-01-06,0.06873247772455215
2020-01-06,-0.9342182874679565
2020-01-06,0.09083622694015503
2020-01-06,-0.5074553489685059
2020-01-06,-0.9598830342292786
2020-01-06,-0.35403165221214294
2020-01-06,0.9111811518669128
2020-01-07,0.05961344763636589
2020-01-07,-0.753294825553894
2020-01-07,0.09416719526052475
2020-01-07,-0.9630867838859558
2020-01-07,-0.05896485596895218
2020-01-07,0.315597265958786
2020-01-07,-0.024014921858906746
2020-01-07,0.030855098739266396
2020-01-07,-0.7912189364433289
2020-01-07,-0.8855636715888977
2020-01-07,-0.9307049512863159
2020-01-07,-0.875056266784668
2020-01-07,0.14584651589393616
2020-01-07,0.9117729067802429
2020-01-07,0.8858522176742554
2020-01-07,0.04190686345100403
2020-01-07,-0.9621439576148987
2020-01-07,0.9195315837860107
2020-01-07,-0.04848231375217438
2020-01-07,0.010833283886313438
2020-01-07,0.07441472262144089
2020-01-07,-0.7677742838859558
2020-01-07,0.11716170608997345
2020-01-07,0.4070588946342468
2020-01-07,0.05289933830499649
2020-01-07,0.12443122267723083
2020-01-07,-0.2239893674850464
2020-01-07,0.03302226960659027
2020-01-07,-0.07452920079231262
2020-01-07,0.3344114422798157
2020-01-07,0.05031989514827728
2020-01-07,-0.941011369228363
2020-01-07,-0.9334678053855896
2020-01-07,0.0681496411561966
2020-01-07,0.9217796325683594
2020-01-07,0.5473604202270508
2020-01-07,0.05454060435295105
2020-01-07,0.8362749814987183
2020-01-07,-0.8242868185043335
2020-01-07,-0.8782272338867188
2020-01-07,0.44093719124794006
2020-01-07,-0.17953865230083466
2020-01-07,0.7744612097740173
2020-01-07,0.10762745141983032
2020-01-07,0.935486912727356
2020-01-07,0.8616902232170105
2020-01-07,0.0793350413441658
2020-01-07,-0.9422281980514526
2020-01-07,-0.16625021398067474
2020-01-07,0.30318260192871094
2020-01-07,-0.019726675003767014
2020-01-07,0.08439837396144867
2020-01-07,0.33054473996162415
2020-01-07,0.8079684376716614
2020-01-07,0.6872087121009827
2020-01-07,0.441860556602478
2020-01-07,0.037753596901893616
2020-01-07,-0.6485799551010132
2020-01-07,0.7805370688438416
2020-01-07,0.5990952849388123
2020-01-07,0.10874132066965103
2020-01-07,-0.47630801796913147
2020-01-07,0.015150105580687523
2020-01-07,0.0024116579443216324
2020-01-07,-0.05200629308819771
2020-01-07,-0.37815916538238525
2020-01-07,0.6990317106246948
2020-01-07,0.11734908819198608
2020-01-07,0.10905217379331589
2020-01-07,0.48532944917678833
2020-01-07,0.043984752148389816
2020-01-07,0.09148767590522766
2020-01-07,0.7969937920570374
2020-01-07,0.6670357584953308
2020-01-07,0.024421140551567078
2020-01-07,0.9037092924118042
2020-01-07,-0.9570631980895996
2020-01-07,0.11794865876436234
2020-01-07,0.05471830815076828
2020-01-07,-0.019182875752449036
2020-01-07,0.10249201953411102
2020-01-07,0.6101213693618774
2020-01-07,-0.37895384430885315
2020-01-07,0.058733243495225906
2020-01-07,0.82063889503479
2020-01-07,0.838437557220459
2020-01-07,0.09295526146888733
2020-01-07,0.022798050194978714
2020-01-07,-0.5922914743423462
2020-01-07,0.6478448510169983
2020-01-07,0.0939674973487854
2020-01-07,0.041722267866134644
2020-01-07,0.8723533153533936
2020-01-07,0.10161131620407104
2020-01-07,0.05893382802605629
2020-01-07,0.77467942237854
2020-01-07,0.8102645874023438
2020-01-07,0.10922074317932129
2020-01-07,-0.030257850885391235
2020-01-07,0.04814028739929199
2020-01-07,0.9022747278213501
2020-01-07,0.23964208364486694
2020-01-07,0.051029376685619354
2020-01-07,0.14293645322322845
2020-01-07,-0.05308529734611511
2020-01-07,0.3209238648414612
2020-01-07,0.8478610515594482
2020-01-07,-0.8480595350265503
2020-01-07,0.02435757964849472
2020-01-07,0.0347554087638855
2020-01-07,0.11248357594013214
2020-01-07,-0.7148120403289795
2020-01-07,-0.002493465319275856
2020-01-07,0.09089913219213486
2020-01-07,-0.822851836681366
2020-01-07,0.14235129952430725
2020-01-07,0.399856835603714
2020-01-07,0.04510045796632767
2020-01-07,0.7029444575309753
2020-01-07,-0.5662966966629028
2020-01-07,-0.6924307942390442
2020-01-07,0.20671506226062775
2020-01-07,-0.08739228546619415
2020-01-07,0.37733009457588196
2020-01-07,-0.6556265950202942
2020-01-07,0.1641720086336136
2020-01-07,0.8962988257408142
2020-01-07,0.9331657886505127
2020-01-07,-0.9020265340805054
2020-01-07,-0.9457023739814758
2020-01-07,-0.9457504749298096
2020-01-07,-0.964538037776947
2020-01-07,0.832318127155304
2020-01-07,-0.009838085621595383
2020-01-07,-0.8548391461372375
2020-01-07,0.9335141777992249
2020-01-07,-0.6719176769256592
2020-01-07,0.9139400720596313
2020-01-07,0.17580091953277588
2020-01-07,-0.6458665132522583
2020-01-07,0.7827372550964355
2020-01-07,0.9266996383666992
2020-01-07,0.01635206677019596
2020-01-07,0.053755983710289
2020-01-07,0.46177205443382263
2020-01-07,0.2081836760044098
2020-01-08,0.029692526906728745
2020-01-08,0.1773628294467926
2020-01-08,0.0696951374411583
2020-01-08,-0.9541276693344116
2020-01-08,-0.8892363905906677
2020-01-08,0.03203686326742172
2020-01-08,-0.9444643259048462
2020-01-08,0.8516314029693604
2020-01-08,0.14515496790409088
2020-01-08,-0.06093834340572357
2020-01-08,-0.021319249644875526
2020-01-08,-0.16379816830158234
2020-01-08,0.038681354373693466
2020-01-08,0.013287924230098724
2020-01-08,0.16809487342834473
2020-01-08,0.11541160941123962
2020-01-08,-0.8170719742774963
2020-01-08,-0.14049342274665833
2020-01-08,0.02285490371286869
2020-01-08,-0.7704978585243225
2020-01-08,0.014363493770360947
2020-01-08,0.04399792104959488
2020-01-08,0.6817168593406677
2020-01-08,0.0406050831079483
2020-01-08,0.738270103931427
2020-01-08,0.1080988273024559
2020-01-08,0.6514967679977417
2020-01-08,0.02111150696873665
2020-01-08,0.8221799731254578
2020-01-08,0.09936991333961487
2020-01-08,-0.28453096747398376
2020-01-08,0.2866387367248535
2020-01-08,-0.9037429094314575
2020-01-08,-0.05769764259457588
2020-01-08,-0.3898472785949707
2020-01-08,0.024465395137667656
2020-01-08,0.810840368270874
2020-01-08,0.03485693037509918
2020-01-08,-0.09815146774053574
2020-01-08,0.07138126343488693
2020-01-08,-0.8925616145133972
2020-01-08,0.9120679497718811
2020-01-08,-0.7066547274589539
2020-01-08,-0.0182674378156662
2020-01-08,-0.47121307253837585
2020-01-08,-0.8790960907936096
2020-01-08,0.17461034655570984
2020-01-08,0.3728764057159424
2020-01-08,0.010201927274465561
2020-01-08,0.8386678695678711
2020-01-08,-0.9403620958328247
2020-01-08,0.046933554112911224
2020-01-08,0.05971936136484146
2020-01-08,-0.543921709060669
2020-01-08,-0.9125188589096069
2020-01-08,0.09971633553504944
2020-01-08,-0.31856459379196167
2020-01-08,0.3886081576347351
2020-01-08,0.14221049845218658
2020-01-08,0.03585787117481232
2020-01-08,0.7176393270492554
2020-01-08,0.43796706199645996
2020-01-08,0.06080469489097595
2020-01-08,-0.9395961761474609
2020-01-08,-0.36648499965667725
2020-01-08,-0.0030681490898132324
2020-01-08,-0.06563325226306915
2020-01-08,-0.9589459300041199
2020-01-08,-0.7223093509674072
2020-01-08,-0.894660234451294
2020-01-08,-0.7491066455841064
2020-01-08,-0.8882864117622375
2020-01-08,-0.9543185830116272
2020-01-08,-0.798370897769928
2020-01-08,0.189304918050766
2020-01-08,-0.31057190895080566
2020-01-08,-0.7978479862213135
2020-01-08,0.05718810856342316
2020-01-08,0.8193385004997253
2020-01-08,0.20510634779930115
2020-01-08,-0.06678347289562225
2020-01-08,-0.2116212248802185
2020-01-08,0.21061307191848755
2020-01-08,0.08458675444126129
2020-01-08,-0.9633480310440063
2020-01-08,-0.004469446837902069
2020-01-08,-0.9654596447944641
2020-01-08,0.7046552896499634
2020-01-08,0.0047945380210876465
2020-01-08,-0.9404968023300171
2020-01-08,-0.9492637515068054
2020-01-08,-0.9320720434188843
2020-01-08,0.905136227607727
2020-01-08,0.060373060405254364
2020-01-08,0.022613435983657837
2020-01-08,0.7324271202087402
2020-01-08,0.7120120525360107
2020-01-08,-0.9547913074493408
2020-01-08,0.04862469434738159
2020-01-08,-0.206346333026886
2020-01-08,0.05510764941573143
2020-01-08,0.07923167943954468
2020-01-08,-0.010913223028182983
2020-01-08,0.027255985885858536
2020-01-08,0.057435691356658936
2020-01-08,-0.9515108466148376
2020-01-08,0.09092871844768524
2020-01-08,0.12355029582977295
2020-01-08,-0.9595258235931396
2020-01-08,0.7985614538192749
2020-01-08,-0.7679078578948975
2020-01-08,0.2422875165939331
